stop_id,stop_name,lat,lon
B02317P,Masjid Jami Al Makmur 1,-6.189195,106.81549
B02318P,Masjid Jami Al Makmur 2,-6.18896,106.81516
B02319P,Masjid Jami Al Makmur Klender,-6.212322,106.90082
B02320P,Masjid Jami Al Mamur Bukit Duri,-6.225059,106.85606
B02322P,Masjid Jami Al Muhsinin,-6.182612,106.99023
B02323P,Masjid Jami Al Musyawaroh Sembar,-6.13143,106.91991
B02324P,Masjid Jami Al Muttaqin Balekambang,-6.284041,106.8506
B02325P,Masjid Jami Al Wiqoyah,-6.326852,106.82337
B02326P,Masjid Jami Al Wiqoyah 1,-6.326427,106.82379
B02327P,Masjid Jami Al Wiqoyah 2,-6.326409,106.82375
B02329P,Masjid Jami Ar Ridho Jelambar,-6.152844,106.78376
B02330P,Masjid Jami Ar Roghibin,-6.156361,106.9597
B02331P,Masjid Jami As Shiroth,-6.225484,106.77768
B02332P,Masjid Jami Assyakirin Kalimalang,-6.239262,106.88963
B02333P,Masjid Jami Asy Syakirin,-6.351203,106.80153
B02334P,Masjid Jami At Taqwa 1,-6.229509,106.89568
B02336P,Masjid Jami At Taqwa 3,-6.229352,106.89527
B02339P,Masjid Jami Attaubah 2,-6.231559,106.87297
B02340P,Masjid Jami Baitul Muslim Susukan,-6.328246,106.86895
B02341P,Masjid Jami Baiturrahmah Marunda,-6.127633,106.95715
B02342P,Masjid Jami Baiturrahman,-6.216586,106.84412
B02345P,Masjid Jami Daarul Muttaqien,-6.165096,106.70508
B02347P,Masjid Jami Fathurrahman Ciracas,-6.318244,106.87303
B02348P,Masjid Jami Hasbi,-6.273154,106.88027
B02351P,Masjid Jami Nurul Ain 1,-6.227717,106.91976
B02352P,Masjid Jami Nurul Ain 2,-6.227874,106.91942
B02353P,Masjid Jami Nurul Fauz,-6.165887,106.72476
B02354P,Masjid Jami Nurul Iman Palmerah,-6.204227,106.7875
B02358P,Masjid Jami Saadatul Muslimin,-6.26587,106.88085
B02360P,Masjid Jami Unwanussaadah,-6.120175,106.92866
B02361P,Masjid Luar Batang,-6.126266,106.8044
B02362P,Masjid Nur Alimin 1,-6.302557,106.91772
B02363P,Masjid Nur Alimin 2,-6.302584,106.91756
B02364P,Masjid Nurul Falah,-6.257714,106.81326
B02365P,Masjid Nurul Falah Ragunan,-6.301357,106.82121
B02367P,Masjid Nurul Iman Cilangkap,-6.341431,106.90495
B02368P,Masjid Nurul Iman Joglo,-6.21731,106.76208
B02369P,Masjid Nurul Iman Kubur Batu,-6.197613,106.74443
B02370P,Masjid Nurul Istiqomah Pegadungan,-6.129558,106.70437
B02371P,Masjid Nurul Jannah Marunda,-6.119283,106.95712
B02372P,Masjid Nururrohman Pondok Kopi,-6.218564,106.94447
B02373P,Masjid Pondok Indah 1,-6.261581,106.78234
B02374P,Masjid Pondok Indah 2,-6.261469,106.78201
B02375P,Masjid Raya Al Arraf Sukapura,-6.145395,106.92281
B02376P,Masjid Raya Al Musyawarah Kelapa Gading,-6.154777,106.9091
B02377P,Masjid Raya Al Musyawarah Kelapa Gading 1,-6.154881,106.91055
B02378P,Masjid Raya Al Musyawarah Kelapa Gading 2,-6.155338,106.90963
B02379P,Masjid Raya KH Hasyim Asyari,-6.159272,106.71708
B02380P,Masjid Raya Nurul Hidayah,-6.253434,106.77626
B02382P,Masjid Syariful Azhar Sawah Besar,-6.14261,106.82655
B02385P,Maspion Plaza,-6.141539,106.83352
B02387P,Matraman 4,-6.199782,106.8545
B02389P,Mayang Permai,-6.116421,106.75963
B02391P,Mayestik 1,-6.242041,106.79116
B02392P,Mayestik 2,-6.241772,106.79096
B02393P,MBAU,-6.245829,106.8428
B02394P,Mediterania Boulevard,-6.116048,106.76505
B02395P,Mediterania Garden Residences,-6.173818,106.7882
B02396P,Mega Kuningan,-6.224556,106.82677
B02397P,Mega Mall Bekasi,-6.250287,106.992
B02398P,Mega Syariah,-6.228294,106.83335
B02399P,Megaria,-6.200045,106.84456
B02401P,Megasetia Agung Kimia,-6.156405,106.95565
B02402P,Megatama,-6.2473,106.91049
B02404P,Melati Mas Residence 1,-6.271343,106.65549
B02406P,Melawai Plaza,-6.245853,106.80285
B02408P,Menara Astra,-6.207361,106.8219
B02409P,Menara Bidakara,-6.242012,106.84064
B02410P,Menara Cardig,-6.251608,106.8804
B02411P,Menara Duta,-6.208617,106.82986
B02412P,Menara Karya,-6.232869,106.83167
B02414P,Menara Mandiri,-6.223667,106.8071
B02416P,Menara Mulia,-6.225452,106.81678
B02417P,Menara Pejompongan,-6.203753,106.80224
B02420P,Menara Thamrin,-6.185275,106.82291
B02425P,Sbr. Kanisius,-6.185519,106.83586
B02426P,Merpati,-6.232175,106.84496
B02427P,Meruya Taman Aries,-6.19167,106.74536
B02428P,Mesindo Tekninesia,-6.153416,106.95539
B02429P,Mesjid Nurul Huda Kebagusan,-6.314214,106.82536
B02430P,Mess Perwira Cendrawasih,-6.252291,106.88403
B02431P,Mess Polwan Esthi Bhakti Warapsari,-6.206804,106.81026
B02432P,Mess Wirayudha 1,-6.241569,106.88041
B02433P,Mess Wirayudha 2,-6.242076,106.88072
B02434P,Metric PIK,-6.114346,106.75527
B02435P,Metro Pondok Indah,-6.265966,106.78347
B02437P,MGK Kemayoran,-6.153437,106.84753
B02438P,MI Al Ihsan Batu Ampar,-6.272358,106.86511
B02439P,MI Arruhaniyah Rorotan,-6.135438,106.96744
B02440P,MI Attarbiyatuddiniyah,-6.358236,106.87413
B02441P,MI Imadun Najah Rorotan,-6.149081,106.95582
B02443P,Midi Utama Cililitan 1,-6.264014,106.86929
B02444P,Midi Utama Cililitan 2,-6.264028,106.86962
B02445P,Midi Utama Condet Raya,-6.275675,106.85596
B02446P,Midi Utama Danau Indah,-6.150877,106.87961
B02447P,Midi Utama Green Ville,-6.172228,106.77685
B02448P,Midi Utama H. Lebar 1,-6.2002,106.73196
B02449P,Midi Utama H. Lebar 2,-6.200321,106.73181
B02450P,Midi Utama Meruya Selatan 1,-6.212562,106.73772
B02452P,Midi Utama Rorotan,-6.144886,106.95626
B02453P,MIN 20 Jakarta,-6.122697,106.95723
B02454P,MIN 8 Srengseng Sawah,-6.335943,106.82628
B02456P,Minangkabau,-6.214104,106.84341
B02458P,Minimarket Benda Raya 2,-6.10425,106.70862
B02461P,Minimarket Kemanggisan 2,-6.193859,106.78638
B02462P,Minimarket Pondok Kelapa,-6.228617,106.93539
B02463P,Minimarket Pondok Kopi,-6.218369,106.93956
B02464P,Minimarket Rorotan 2,-6.141598,106.95607
B02465P,Minimarket Sunter Jaya 2,-6.154491,106.86168
B02466P,Minimarket Warakas 3,-6.119336,106.8772
B02467P,Mitra 10 Meruya Ilir,-6.196032,106.75605
B02468P,Mitra Gading Villa,-6.144694,106.90375
B02469P,Mitra Sunter,-6.149995,106.88648
B02470P,Mja Rawa Bambu,-6.292069,106.84179
B02471P,MNC Studios,-6.190376,106.76625
B02472P,Moch Yusuf Raya 1,-6.379631,106.84094
B02473P,Moch Yusuf Raya 2,-6.379677,106.84152
B02474P,MOI Kelapa Gading,-6.15082,106.88904
B02475P,Monas 1,-6.172531,106.82315
B02476P,Monas 2,-6.175999,106.82311
B02477P,Monas 3,-6.178787,106.82304
B02478P,Monumen Pancasila Sakti,-6.284861,106.90456
B02479P,Monumen Pancasila Sakti 2,-6.286381,106.90506
B02480P,MPR III Dalam,-6.285086,106.807087
B02482P,MTsN 19,-6.304793,106.8017
B02483P,MTsN 20 Jakarta,-6.205197,106.95983
B02484P,MTsN 3 Jakarta,-6.282959,106.77181
B02486P,MTsN 38,-6.158498,106.95721
B02487P,MTsN 4 Jakarta,-6.34464,106.82613
B02488P,MTsN 5,-6.103478,106.93916
B02489P,Muara Angke,-6.110009,106.77471
B02490P,Muara Dalam,-6.304439,106.85088
B02491P,Muara Jaya Cipinang Muara III,-6.218829,106.89241
B02492P,Muara Karang Raya,-6.116812,106.78016
B02494P,Multivision Tower,-6.212282,106.83292
B02495P,Munggang 1,-6.276272,106.85299
B02497P,Museum Bahari 1,-6.127695,106.80845
B02499P,Museum Bank Indonesia,-6.137242,106.81332
B02501P,Museum Nasional,-6.176403,106.82263
B02502P,Museum Nasional VIsible Storage,-6.307188,106.89653
B02503P,Museum Proklamasi,-6.200007,106.83113
B02504P,Museum Satria Mandala,-6.230525,106.81963
B02505P,Museum Textile,-6.188656,106.80954
B02506P,Mushola Al Achyar Cipete,-6.262158,106.80415
B02507P,Mushola Al Barkah,-6.184846,106.95902
B02508P,Mushola Al Hidayah Batu Ampar,-6.274675,106.86059
B02509P,Mushola Al Hidayah Bukit Duri,-6.222424,106.85522
B02510P,Mushola Al Jihad Perintis Kemerdekaan,-6.173541,106.89171
B02512P,Mushola Al Muhajirin Cibubur,-6.360526,106.87535
B02513P,Mushola Almujtahida Rorotan,-6.14607,106.95648
B02514P,Mushola As Salam Batu Ampar,-6.271313,106.86033
B02515P,Mushola At Taufiq,-6.261415,106.86704
B02516P,Mushola Baitul Qorib,-6.153817,106.80799
B02519P,Musholla Al Mukhlisin 2,-6.127774,106.91799
B02520P,Musholla Darussalam 1,-6.292685,106.90081
B02521P,Musholla Darussalam 2,-6.292949,106.90079
B02522P,Musholla Guru Saenan,-6.22191,106.90469
B02523P,Musholla Nurul Falah Kemanggisan,-6.189303,106.78649
B02524P,Musholla Nurul Hikmah Bulak Ringin,-6.353984,106.87366
B02525P,Mutiara Pulo Dukuh,-6.302629,106.87781
B02526P,Mutiara Taman Palem,-6.136859,106.73136
B02527P,Nabawi Islamic School,-6.205542,106.89008
B02528P,Naga Ciracas,-6.331233,106.86725
B02529P,Naga Jatiwaringin,-6.248395,106.90784
B02532P,Nifarro Park,-6.263007,106.84332
B02533P,Nizamia Andalusia,-6.307781,106.8977
B02534P,Nurul Fikri Buaran,-6.220706,106.91798
B02535P,Nusantara,-6.227142,106.88136
B02536P,Olieku Jln. Aries Permai,-6.197188,106.74819
B02538P,One Belpark 1,-6.304695,106.79445
B02539P,One Belpark 2,-6.303784,106.79445
B02540P,One Park Residences,-6.245436,106.78844
B02541P,Otorita Asahan,-6.223991,106.8159
B02543P,Pacuan Kuda Pulo Mas 1,-6.179212,106.88719
B02544P,Pacuan Kuda Pulo Mas 2,-6.179981,106.88736
B02547P,Pademangan WTC Mangga Dua,-6.133347,106.83147
B02548P,Pajak Dan Retribusi Cakung,-6.205256,106.9312
B02549P,Pajak Dan Retribusi Duren Sawit,-6.230968,106.89767
B02550P,Pajak Dan Retribusi Grogol Petamburan,-6.176435,106.7976
B02551P,Pakualam,-6.232864,106.64262
B02553P,Pal Batu 1,-6.224652,106.84731
B02554P,Pal Batu 2,-6.224559,106.8446
B02556P,Palem Semi 1,-6.218812,106.61807
B02557P,Palem Semi 2,-6.220361,106.61649
B02558P,Pam Jaya DKI,-6.203455,106.80794
B02559P,Pancoran 1,-6.246552,106.84291
B02560P,Pancoran Barat 1,-6.241969,106.83791
B02562P,Pancoran Soepomo,-6.241568,106.84441
B02564P,Pangeran Jayakarta 1,-6.137775,106.81766
B02565P,Pangeran Jayakarta 2,-6.137528,106.81757
B02566P,Pangkalan Jati,-6.24762,106.90755
B02567P,Pangkalan Jati 1,-6.246775,106.90827
B02568P,Pangkalan Jati 2,-6.247263,106.90777
B02569P,Pangkalan Keramat Semanan Raya,-6.161376,106.70509
B02572P,Pansoshan Anak Putra Utama I,-6.237027,106.91843
B02573P,Panti Asuhan Anak Putra Utama 1,-6.219328,106.90499
B02574P,Panti Asuhan Putera Mulia,-6.188966,106.88841
B02575P,Panti Perwira,-6.181245,106.8374
B02576P,Panti Sosial Bina Laras,-6.31946,106.89013
B02578P,Ps. Anyar Bahari,-6.114292,106.8794
B02579P,Ps. Asem Reges,-6.15812,106.82718
B02580P,Ps. Asemka,-6.140507,106.81149
B02581P,Pasar Baru Gedung Kesenian Jakarta,-6.166751,106.83524
B02582P,Pasar Baru Timur 1,-6.162185,106.83798
B02583P,Ps. Bebek Marunda 1,-6.110577,106.94804
B02584P,Ps. Bebek Marunda 2,-6.111296,106.94801
B02585P,Ps. Benda,-6.228043,106.91575
B02586P,Ps. Bintang Mas,-6.207614,106.79025
B02589P,Ps. BKT Rorotan IX,-6.154535,106.96958
B02593P,Ps. Bulog,-6.189316,106.87831
B02594P,Ps. Cempaka Putih 1,-6.172533,106.86244
B02595P,Ps. Cibubur,-6.345631,106.87229
B02596P,Ps. Cipinang Kebembem,-6.211809,106.88692
B02597P,Ps. Ciplak,-6.23974,106.88002
B02598P,Ps. Ciplak Cibesel,-6.236104,106.88067
B02599P,Ps. Cipulir,-6.237895,106.76523
B02600P,Ps. Ciputat,-6.315627,106.74688
B02602P,Ps. Duta Mas,-6.150642,106.78109
B02603P,Ps. Enjo 1,-6.215023,106.87779
B02604P,Ps. Enjo 2,-6.214775,106.87785
B02605P,Ps. Enjo Pisangan Lama,-6.211289,106.8756
B02607P,Ps. Gantung,-6.17688,106.80615
B02609P,Ps. Gembrong Baru,-6.179762,106.86075
B02612P,Ps. Hek 1,-6.286298,106.87083
B02613P,Ps. Hek 2,-6.286261,106.87094
B02614P,Ps. Hipli Semanan,-6.156838,106.70633
B02615P,Ps. Inpres Cipinang Besar,-6.22645,106.88078
B02616P,Ps. Inpres Kebayoran,-6.235633,106.78445
B02617P,Ps. Jelambar Polri,-6.160652,106.77891
B02619P,Ps. Johar Baru,-6.18433,106.85545
B02620P,Ps. Jongkok,-6.108844,106.93442
B02621P,Ps. Kaget Pengadegan,-6.249871,106.85659
B02623P,Ps. Kam 2,-6.231603,106.87402
B02625P,Ps. Kebayoran Lama 1,-6.238477,106.7833
B02627P,Ps. Kemayoran,-6.161032,106.8549
B02628P,Ps. Kembang Kb. Jeruk,-6.206053,106.78309
B02629P,Ps. Kemiri 1,-6.164976,106.74928
B02630P,Ps. Kemiri 2,-6.164851,106.74934
B02631P,Ps. Keramik Panglima Polim,-6.252307,106.797286
B02633P,Ps. Klender,-6.212603,106.901141
B02635P,Ps. Kopro,-6.176185,106.78364
B02636P,Ps. Kopro 2,-6.177343,106.78369
B02637P,Ps. Kramat Jati 1,-6.269058,106.86691
B02638P,Ps. Kramat Jati 2,-6.269037,106.86664
B02639P,Ps. Lenteng Agung,-6.331072,106.83286
B02640P,Ps. Lokbin Muria,-6.220614,106.83827
B02642P,Ps. Malaka Rorotan,-6.13998,106.95493
B02643P,Ps. Mandiri Kelapa Gading,-6.160819,106.90862
B02645P,Ps. Menteng Pulo,-6.221436,106.84529
B02647P,Pasar Minggu,-6.284413,106.84414
B02648P,Ps. Mini Halim,-6.251402,106.88812
B02649P,Ps. Mitra,-6.145437,106.80695
B02650P,Ps. Muara Karang,-6.116367,106.77824
B02653P,Ps. Pagi Mangga Dua,-6.136636,106.82182
B02654P,Ps. Palad,-6.186802,106.90277
B02656P,Ps. Palmerah 2,-6.207194,106.79624
B02658P,Ps. Pedok,-6.234107,106.84435
B02659P,Ps. Pejagalan,-6.137452,106.80728
B02660P,Ps. Pengampuan,-6.199338,106.76094
B02661P,Ps. Pesanggrahan 2,-6.251811,106.75631
B02662P,Ps. Pisang,-6.207851,106.79278
B02663P,Ps. Pisang Rawa Buaya,-6.156887,106.72783
B02664P,Ps. Poncol,-6.174945,106.84557
B02665P,Ps. Pondok Bambu 1,-6.238102,106.90243
B02666P,Ps. Pondok Bambu 2,-6.23817,106.90256
B02667P,Ps. Pondok Gede,-6.285665,106.91158
B02668P,Ps. Pondok Labu,-6.312034,106.79409
B02670P,Ps. Pulo Gadung 1,-6.187336,106.90597
B02671P,Ps. Pulo Gadung 2,-6.18751,106.90589
B02672P,Ps. Pulo Gadung 3,-6.186328,106.90568
B02673P,Ps. Pulo Gadung 4,-6.186369,106.90572
B02674P,Ps. Puri,-6.184311,106.75371
B02678P,Ps. Santa,-6.238971,106.8126
B02679P,Ps. Sayur Cipulir,-6.237807,106.7674
B02680P,Ps. Senen Jaya,-6.177735,106.84216
B02681P,Ps. Serdang 1,-6.156262,106.86474
B02684P,Ps. Sinar Lagoa 2,-6.111862,106.90767
B02685P,Ps. Slipi,-6.190082,106.79564
B02686P,Ps. Sukapura,-6.141104,106.92196
B02687P,Ps. Sumur Batu 1,-6.164134,106.86486
B02688P,Ps. Sumur Batu 2,-6.164781,106.86461
B02689P,Ps. Tebet Barat,-6.239925,106.84775
B02691P,Ps. Timbul,-6.17289,106.79538
B02692P,Ps. Tomas,-6.179192,106.81306
B02693P,Ps. Ujung Menteng,-6.190104,106.96693
B02694P,Ps. Ular Plumpang,-6.130359,106.89453
B02695P,Ps. Warung Buncit,-6.255166,106.82493
B02696P,Patal Senayan,-6.218636,106.79227
B02697P,Patra Kuningan 1,-6.233264,106.8318
B02699P,PAUD Tunas Bahari,-6.237005,106.91505
B02700P,PD Pal Jaya,-6.204776,106.83034
B02704P,Pedati,-6.225717,106.87473
B02705P,Pedati 1,-6.223885,106.87445
B02706P,Pedati 2,-6.222237,106.87435
B02707P,Pedati Prumpung 1,-6.219904,106.87421
B02709P,Pelabuhan Kali Adem,-6.104615,106.77094
B02711P,Pemadam Ciracas,-6.328502,106.87906
B02712P,Pemadam Grogol Utara,-6.213835,106.77772
B02713P,Pemadam Jagakarsa,-6.315585,106.81166
B02716P,Pemadam Mampang Prapatan,-6.239988,106.82684
B02718P,Pemadam Pos Tebet,-6.240021,106.84547
B02719P,Pemadam Sektor V Cempaka Putih,-6.17417,106.86025
B02720P,Pemadam Tj. Duren,-6.17371,106.78793
B02723P,Penas Kalimalang 2,-6.239095,106.87826
B02725P,Pengadegan Barat II,-6.249435,106.85148
B02726P,Pengadegan Barat III,-6.250035,106.85296
B02727P,Pengadegan Barat VI,-6.250117,106.85397
B02728P,Pengadegan Barat VII,-6.250143,106.85423
B02729P,Pengadegan Barat XIII,-6.250622,106.854464
B02730P,Pengadegan Selatan III,-6.251274,106.855803
B02731P,Pengadilan Agama 1A Jaktim,-6.340105,106.87746
B02732P,Pengadilan Negeri Jaksel 1,-6.281672,106.81949
B02733P,Pengadilan Negeri Jaksel 2,-6.280584,106.81982
B02734P,Pengadilan Negeri Jakut,-6.126807,106.85654
B02735P,Pengayoman,-6.175358,106.64801
B02736P,Perdatam,-6.249502,106.84284
B02737P,Perempatan Cempaka Putih Barat XXVI,-6.176166,106.86402
B02739P,Perempatan Jln. Cempaka Putih Tengah XIII,-6.176256,106.87065
B02741P,Perguruan Advent VII Rawamangun,-6.198145,106.88812
B02742P,Perlintasan Bendi Utama,-6.249439,106.77439
B02743P,Perlintasan Bintaro Puspita 1,-6.264875,106.7569
B02744P,Perlintasan Bintaro Puspita 2,-6.264838,106.75679
B02745P,Perlintasan KA Rajawali,-6.147838,106.83729
B02746P,Perlintasan Kereta Api Kebayoran,-6.240914,106.78098
B02747P,Permai Koja 1,-6.113894,106.89287
B02748P,Permai Koja 2,-6.113777,106.89326
B02749P,Permata Eksekutif 1,-6.216906,106.76541
B02750P,Permata Eksekutif 2,-6.216798,106.76524
B02751P,Permata Hijau 1,-6.22257,106.79028
B02752P,Permata Hijau RS Medika 1,-6.218855,106.77808
B02753P,Permata Hijau RS Medika 2,-6.218114,106.777
B02755P,Perpustakaan Nasional,-6.180673,106.82643
B02756P,Perpustakaan Umum Daerah,-6.222302,106.83261
B02757P,Persada Purnawira Halim,-6.259498,106.88584
B02758P,Persahabatan,-6.20222,106.88512
B02759P,Pertamina Bina Medika,-6.253111,106.77389
B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927
B02761P,Pertamina Kilang Minyak,-6.108789,106.90537
B02762P,Pertani,-6.256308,106.84325
B02763P,Pertigaan Al Baidho 1,-6.293971,106.90439
B02765P,Pertigaan Al-Baidho,-6.295983,106.9
B02766P,Pertigaan Bintaro Taman Barat,-6.268807,106.75359
B02767P,Pertigaan Cedang 1,-6.301603,106.9125
B02768P,Pertigaan Cedang 2,-6.301587,106.91226
B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131
B02772P,Pertigaan Duren Tiga Raya,-6.254221,106.82769
B02773P,Pertigaan H. Naim Cilandak Barat,-6.287426,106.80233
B02774P,Pertigaan H. Sadjim 2,-6.305402,106.91097
B02775P,Pertigaan H. Sadjim 3,-6.305788,106.91087
B02776P,Pertigaan H. Sadjim I,-6.305636,106.91091
B02778P,Pertigaan Manunggal Al-Baidho,-6.297607,106.89681
B02780P,Pertigaan Pagelarang 2,-6.303794,106.91755
B02781P,Pertigaan Pejaten Barat,-6.275464,106.82066
B02785P,Pertigaan Usman Harun,-6.254863,106.87358
B02788P,Perum Kedoya Garden,-6.1806,106.75004
B02789P,Perum Mutiara Indah Rorotan,-6.156135,106.96231
B02790P,Perum Pondok Kopi Indah,-6.221281,106.94164
B02791P,Perum Pondok Kopi Indah 1,-6.221642,106.94136
B02795P,Perum Sunter Hijau,-6.156617,106.87899
B02796P,Perum Taman Cipinang,-6.215186,106.88683
B02798P,Perum Taman Kota 2,-6.160549,106.75615
B02799P,Perum Taman Malaka,-6.231412,106.92868
B02800P,Perum Tpi 1,-6.197379,106.93513
B02801P,Perum Tpi 2,-6.19745,106.93516
B02802P,Perum Villa Kelapa Dua,-6.216674,106.76745
B02803P,Perumahan BDN Cilandak,-6.284482,106.79946
B02804P,Perumahan Buddha Tzu Chi 1,-6.107548,106.77192
B02805P,Perumahan Buddha Tzu Chi 2,-6.107634,106.77184
B02806P,Perumahan EKS Yon Angkub,-6.264169,106.87008
B02807P,Perumahan Grand Malaka Rorotan,-6.148925,106.95577
B02808P,Perumahan KFT 1,-6.135093,106.72983
B02810P,Perumahan Mawar Joglo,-6.215254,106.72525
B02811P,Perumahan Meruya Indah,-6.201783,106.7401
B02812P,Perumahan Perwira Mabad,-6.20261,106.78274
B02813P,Perumahan Purna Dharma,-6.216334,106.77313
B02814P,Perumahan TNI AU 1,-6.252552,106.90944
B02815P,Perumahan TNI AU 2,-6.25262,106.90928
B02816P,Perumahan Walikota Jakbar 1,-6.214325,106.72509
B02818P,Perumnas Klender 2,-6.216652,106.9308
B02819P,Pesing Polgar 1,-6.157848,106.7663
B02821P,Pesona Kalisari,-6.337634,106.85748
B02822P,Pesona Khayangan,-6.382532,106.83001
B02824P,Petojo 1,-6.170105,106.81698
B02825P,Petukangan Utara,-6.226035,106.75154
B02827P,PGC,-6.261811,106.8643
B02828P,PGC Dalam,-6.261841,106.8657
B02829P,PGP,-6.203394,106.93446
B02830P,Pharmin,-6.182988,106.81306
B02831P,Phe Tower Kebagusan,-6.299876,106.83323
B02832P,PIK Avenue,-6.108595,106.73978
B02833P,Pintu 2 Jembatan Semanan Raya,-6.155916,106.70954
B02835P,Pintu Air Gempol 1,-6.183327,106.95957
B02838P,Pintu Air Jembatan Merah,-6.146216,106.83417
B02839P,Pintu Air Kalimati,-6.138809,106.8329
B02840P,Pintu Air Menteng,-6.19598,106.83266
B02842P,Pintu Barat Ragunan 1,-6.310788,106.81622
B02844P,Pintu Exit Term. Pulo Gebang,-6.210368,106.95232
B02845P,Pintu II TMII,-6.297125,106.89246
B02847P,Pintu Kawasan 1,-6.189631,106.90646
B02848P,Pintu Kawasan 2,-6.1896,106.90629
B02850P,Pintu Masuk PIK 1,-6.203692,106.935101
B02851P,Pintu Masuk PIK 2,-6.203882,106.93521
B02852P,Pintu SMK 57,-6.291397,106.82357
B02853P,Pintu Timur Ragunan,-6.312081,106.82569
B02854P,Pintu Tol Cijago,-6.380896,106.86742
B02856P,PKB Pulo Gadung,-6.185733,106.90638
B02857P,PKP Jakarta Islamic School,-6.339371,106.88328
B02859P,Plaza Adorama,-6.258301,106.81519
B02860P,Plaza Blok M,-6.244978,106.79752
B02861P,Plaza Europa,-6.221188,106.61667
B02863P,Plaza Indonesia,-6.193733,106.8228
B02864P,Plaza Kalibata,-6.256423,106.85566
B02867P,Plaza Kemang 88,-6.270202,106.81539
B02868P,Plaza Oleos,-6.29771,106.82965
B02869P,Plaza Pp Condet 1,-6.302522,106.85729
B02870P,Plaza Pp Condet 2,-6.302391,106.85775
B02871P,Plaza Senayan 1,-6.224748,106.798376
B02873P,Plaza Sentral,-6.216247,106.81676
B02876P,PLN Corporate University 2,-6.300935,106.82136
B02877P,PLN Duren Tiga 1,-6.254389,106.83416
B02878P,PLN Duren Tiga 2,-6.254234,106.83445
B02880P,PLN Pusat,-6.240011,106.80376
B02881P,PLN Pusat Raya Tugu,-6.128057,106.92596
B02882P,PLN Senayan,-6.216832,106.79325
B02884P,PLTU,-6.113368,106.78533
B02885P,PLTU Pluit,-6.112358,106.78608
B02886P,Pluit 1,-6.115636,106.7909
B02887P,Pluit Karang Indah,-6.117576,106.78311
B02889P,Pluit Sakti,-6.122386,106.79432
B02890P,Plumpang Ps. Ular,-6.129105,106.89405
B02891P,Plumpang Pertamina 1,-6.127927,106.89336
B02893P,PMI,-6.241288,106.8351
B02895P,Poins Square,-6.289207,106.77718
B02896P,Polda Metro Jaya 1,-6.221726,106.80984
B02898P,Polres Jakut,-6.116415,106.89341
B02900P,Polsek Cengkareng 1,-6.146466,106.72881
B02902P,Polsek Cipayung,-6.308731,106.89937
B02903P,Polsek Ciputat 1,-6.310368,106.75502
B02904P,Polsek Ciputat 2,-6.310464,106.7551
B02905P,Polsek Duren Sawit,-6.247836,106.91726
B02906P,Polsek Kelapa Gading,-6.162927,106.90748
B02907P,Polsek Kemayoran,-6.159927,106.852
B02908P,Polsek Kemayoran 2,-6.159595,106.85329
B02909P,Polsek Kembangan,-6.198313,106.73945
B02910P,Polsek Koja,-6.119814,106.91686
B02911P,Polsek Makasar,-6.290974,106.8845
B02912P,Polsek Pasar Rebo,-6.336745,106.8681
B02913P,Polsek Tanah Abang,-6.201325,106.809577
B02914P,Polsek Tj. Priok,-6.115316,106.88029
B02915P,Poltangan,-6.295763,106.84087
B02916P,Poltek Bunda Kandung,-6.312052,106.83849
B02918P,Pom Ad 1,-6.261949,106.84328
B02919P,Pom Bensin Ciputat,-6.321313,106.74627
B02920P,Pom Bensin Mulyadi,-6.252929,107.02303
B02921P,Pomad 2,-6.261758,106.84311
B02922P,Pompa VIaduct Ancol,-6.131663,106.83107
B02924P,Pondok Gede Raya,-6.289531,106.88027
B02927P,Pondok Kelapa Indah,-6.247534,106.92144
B02928P,Pondok Kelapa Raya Kalimalang,-6.24883,106.9354
B02930P,Pondok Yatim Kembang Kerep,-6.196073,106.74241
B02931P,Ponpes Alhikmah Rorotan,-6.131569,106.95537
B02933P,Ponpes Baitul Quran Al Ikhwan 2,-6.12889,106.96502
B02934P,Ponpes Darunnajah,-6.24664,106.7628
B02935P,Ponpes Musyarrofah,-6.22587,106.74483
B02936P,Pool Blue Bird Cijantung,-6.321667,106.86516
B02939P,Pool Blue Bird Puri 2,-6.160742,106.72685
